ID,O_time,O_geo_X,O_geo_Y,O_geo_type,O_box_X,O_box_Y,O_place_name,O_tweet_text,O_tweet_url
urboifrend,Fri Apr 19 00:33:19 +0000 2019,,,,,,,@sweetfantasy25 halo polisi? https://t.co/6EL8aIYcHu,https://twitter.com/urboifrend/status/1119036218564440064/photo/1
maiarivera1,Sun Apr 21 12:29:09 +0000 2019,33.94684998,-118.4011847,Point,34.0207895,-118.4119065,Los Angeles,Happy Resurrection Sunday!! 🙌🏾❤🙌🏾 #hehasrisenwithallpower #thankful @ Southwest Airlines at LAX https://t.co/04ZO7QMIdD,https://www.instagram.com/p/BwhIIGzlo2W/?utm_source=ig_twitter_share&igshid=1s4wgdxpj2wi9
urboifrend,Sun Apr 21 12:05:50 +0000 2019,,,,,,,@rainbowmnfs skuy,
urboifrend,Fri Apr 19 14:05:43 +0000 2019,,,,,,,@rainbowmnfs @bxboybased y jg sih haha,
TiaProvost,Fri Apr 19 14:02:52 +0000 2019,33.94381432,-118.4031518,Point,34.0207895,-118.4119065,Los Angeles,"Can any of you guess where I’m going??? Cant keep the smile off my face!! 😆🤗
#AuthenticallyYouNaturally @ LAX https://t.co/7LfxfHmhrb",https://www.instagram.com/p/BwcJQorjYO2/?utm_source=ig_twitter_share&igshid=kvrzhf9q44xv
urboifrend,Fri Apr 19 13:58:52 +0000 2019,,,,,,,"@rainbowmnfs tinggi, yuk mutualan",
OwenLeeHaoRan,Fri Apr 19 21:54:36 +0000 2019,33.94346675,-118.4066105,Point,34.0207895,-118.4119065,Los Angeles,@electriccitizn has arrived in Los Angeles...and was greeted by my Mom! Looking forward to rocking this town tomorr… https://t.co/MdpaZsdgra,https://twitter.com/i/web/status/1119358662668095488
jpb_brussels,Fri Apr 19 21:53:30 +0000 2019,33.9416831,-118.4068372,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Terminal 4 in Los Angeles, CA https://t.co/7IzwbOZ389",https://www.swarmapp.com/c/cfWW0DzLimo
jpb_brussels,Fri Apr 19 21:53:09 +0000 2019,33.94140626,-118.4071201,Point,34.0207895,-118.4119065,Los Angeles,"Ok lounge but JFK, ORD and Miami ones are much much better. Better food, more seats and cleaner! (@ American Airlin… https://t.co/XGYFYUczAt",https://twitter.com/i/web/status/1119358297801469959
AdriCULOUS,Sat Apr 20 16:29:05 +0000 2019,33.94501098,-118.3740941,Point,34.0207895,-118.4119065,Los Angeles,"Good morning from L.A.! Today is the day!

L.A. is so expensive, we don't even get free plastic utensils, so I had… https://t.co/E90uJImbCT",https://twitter.com/i/web/status/1119639130118311936
GoldenKnight89,Sat Apr 20 19:29:57 +0000 2019,,,,33.9166485,-118.400264,El Segundo,🔥 up for opening day at @EmeraldDowns (will be up there in 6 weeks). Gonna play a few at @GGFracing - including the… https://t.co/Czi7JEk8gs,https://twitter.com/i/web/status/1119684648508936192
BareEleganceLAX,Sat Apr 20 19:29:25 +0000 2019,33.93063,-118.36212,Point,33.914068,-118.346138,Hawthorne,❤️// It may be cold and rainy out side. But it's hot and steamy in here. Open all day with gorgeous ladies and a ou… https://t.co/f9MfULaQcq,https://twitter.com/i/web/status/1119684514295320577
MrChonte47,Sat Apr 20 19:27:43 +0000 2019,,,,33.93823585,-118.357262,Lennox,@mchuitink @LA_Galactico Here's another take (credit to my best friend): When two really good teams play against ea… https://t.co/w5wUORKPhI,https://twitter.com/i/web/status/1119684085587173376
tmj_lax_itpm1,Sat Apr 20 19:22:58 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this job in #ElSegundo, CA? https://t.co/rCBmswI7RJ #ProjectMgmt",http://bit.ly/2Xry6iv
tmj_cao_eng,Sat Apr 20 19:21:08 +0000 2019,33.9198416,-118.3901117,Point,33.9166485,-118.400264,El Segundo,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Test and… https://t.co/vPsc2RJ5V2",https://twitter.com/i/web/status/1119682427406827520
ArturoM614,Sat Apr 20 19:16:55 +0000 2019,,,,33.93823585,-118.357262,Lennox,"You got some bean juice on your beanie there, slick. https://t.co/Vt4xcigtnz",https://twitter.com/yahya/status/1119272109048586240
tmj_lax_govern,Sat Apr 20 19:10:43 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,We're hiring! Click to apply: Senior Principal Intelligence Analyst-Survivability Lead Horizon 2 -… https://t.co/zm3OpmxO9r,https://twitter.com/i/web/status/1119679809016057856
EenieMeenee,Sun Apr 21 05:09:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,LMAO 😹💦 Im weak AF https://t.co/Btd49xCdSN,https://twitter.com/retiredorrin/status/1119774844609019904
EenieMeenee,Sun Apr 21 05:06:09 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@glaad doesn’t like this gay because he’s a conservative 🤷🏻‍♂️ https://t.co/bVNIN8Zabg,https://twitter.com/glaad/status/1119345619053817856
EenieMeenee,Sun Apr 21 05:03:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,No shit! 👀 https://t.co/r8ZoNAkVMV,https://twitter.com/byronyork/status/1119568249304289281
cajodi,Sun Apr 21 05:02:48 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@CollaColbert2 @EdKrassen Sorry dear, but the emperor, thinking he is robed in purple and gold, actually has no clo… https://t.co/0Xsa4nNMWU",https://twitter.com/i/web/status/1119828809157529601
urboifrend,Sun Apr 21 05:00:59 +0000 2019,,,,,,,@atrapboyie @rainbowmnfs astafir adek ini malah bikin review 😌 bagus deh kalo belum pernah wmwkw,
EenieMeenee,Sun Apr 21 05:00:36 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@Chase 👎🏼 https://t.co/Q4ICZEnWFk,https://twitter.com/jamesokeefeiii/status/1119237290650370048
EenieMeenee,Sun Apr 21 04:57:36 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@JamesOKeefeIII @Chase is closing personal Bank accounts based on political affiliation ( Conservatives) Go to Wells Fargo,
urboifrend,Sun Apr 21 04:53:51 +0000 2019,,,,,,,@rainbowmnfs tiati aja nyangkut di behel dia WKWK,
EenieMeenee,Sun Apr 21 04:53:51 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"Boom💣 

Can’t take the heat , get out of the kitchen! 😳 https://t.co/pS2eNBMEQp",https://twitter.com/nickguitar1776/status/1119607284127158273
urboifrend,Sun Apr 21 04:53:09 +0000 2019,,,,,,,@rainbowmnfs lets,
urboifrend,Sun Apr 21 04:48:19 +0000 2019,,,,,,,@mistercalvin_ oke 😉 happy sunday masnya,
SybeCompany,Sun Apr 21 15:19:08 +0000 2019,,,,,,,A guide to your mind while you’re pregnant,
urboifrend,Sun Apr 21 15:14:06 +0000 2019,,,,,,,@ekabaimm yg cowo cakep yak jadi salfok... wkwk,
jqgregory,Sun Apr 21 15:08:54 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@Lynnevere @seanbaloo @qjurecic These folks are pretty easily identifiable: In a debate with them, simply ask, ""Giv… https://t.co/xMBFFxWUiO",https://twitter.com/i/web/status/1119981341171277824
klbflyer,Sun Apr 21 15:07:35 +0000 2019,33.94300281,-118.4030976,Point,34.0207895,-118.4119065,Los Angeles,Happy Easter #happyeaster #today #flowers #lax #sunday #sundayservice @ Lax Airport https://t.co/s7gx05miJJ,https://www.instagram.com/p/BwhaQefFIIy/?utm_source=ig_twitter_share&igshid=fqlfqkfpzuyd
CA_LAX_Jobs2,Sun Apr 21 15:01:01 +0000 2019,33.9516114,-118.3875775,Point,34.0207895,-118.4119065,Los Angeles,"Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Bar Back""… https://t.co/MMUonsagnt",https://twitter.com/i/web/status/1119979358242795520
ayala171,Sun Apr 21 15:00:00 +0000 2019,,,,33.93823585,-118.357262,Lennox,🐰🐰🐰 https://t.co/Y9lcMAE5Nu,https://twitter.com/ayala171/status/1119979101148684288/photo/1
airlinevideos,Sun Apr 21 14:51:47 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,"#QatarAirways #Boeing777 flight QR739 from #Doha makes its final approach into #LAX on April 17th, 2019.  #Boeing 7… https://t.co/83KlDfpouw",https://twitter.com/i/web/status/1119977031461007360
ddaanyy24,Sun Apr 21 07:42:22 +0000 2019,,,,33.93823585,-118.357262,Lennox,Fuck Pizza Hut 😂😂 https://t.co/uOL3A8LCrC,https://twitter.com/ddaanyy24/status/1119868965461712897/video/1
urboifrend,Sun Apr 21 04:25:01 +0000 2019,,,,,,,"@seegeetns gausah nyanyi suara lu jelek, ih!",
urboifrend,Sun Apr 21 04:21:49 +0000 2019,,,,,,,@skublaka aq paksa nih,
urboifrend,Sun Apr 21 04:21:12 +0000 2019,,,,,,,@rainbowmnfs yukk,
IamMichaelVince,Sun Apr 21 04:19:16 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"Name this hairstyle 😂😂😂😂😂💙 @ El Segundo, California https://t.co/8xIL97dQcm",https://www.instagram.com/p/BwgQEFnFcze/?utm_source=ig_twitter_share&igshid=asrb88qy3a31
urboifrend,Sun Apr 21 04:15:39 +0000 2019,,,,,,,@skublaka mana pap,
BAMTrades,Sun Apr 21 04:09:47 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,My happy place https://t.co/FS2rPdWA9s,https://twitter.com/BAMTrades/status/1119815466355085312/photo/1
imbkay,Sun Apr 21 04:01:47 +0000 2019,33.9416831,-118.4068372,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Terminal 4 in Los Angeles, CA https://t.co/woj738wmuC",https://www.swarmapp.com/c/f5kVuPiJJwC
imbkay,Sun Apr 21 04:00:46 +0000 2019,33.94332434,-118.405602,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Los Angeles International Airport in Los Angeles, CA https://t.co/in0QoMPOvK",https://www.swarmapp.com/c/8l8YtkgD1zR
LADYREMEDYANN,Sat Apr 20 22:53:31 +0000 2019,,,,33.93823585,-118.357262,Lennox,#worshipme todayin these sexy ass pants &amp; 6inch #Stilettos @SanctuaryLAX walk in appointments are available right n… https://t.co/lcDnpC4Ibk,https://twitter.com/i/web/status/1119735877851176961
SupLaxinterjet,Sat Apr 20 22:51:41 +0000 2019,,,,33.94346675,-118.4087174,Tom Bradley International Terminal (TBIT),My monday #interjet #interjet🛫lax #familiainterjet https://t.co/50D8VKowTp,https://twitter.com/SupLaxinterjet/status/1119735416536485888/photo/1
Pertinax56Info,Sat Apr 20 22:46:47 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@GeorgeTakei I did play angry birds but never saw the movie(s?).   Happy to say I did not consume any other item.… https://t.co/7KDxZNV40o,https://twitter.com/i/web/status/1119734183826354176
philsiphoneblog,Sat Apr 20 22:44:18 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@DetroitBORG @blairs1 Copped the same and the black one last week! 😊👍🏼,
tmj_cao_eng,Sat Apr 20 22:40:19 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this #Engineering job in #ElSegundo, CA? Click the link in our bio to see it and more.… https://t.co/GJlrcKIWLB",https://twitter.com/i/web/status/1119732555794673664
elnono007,Sat Apr 20 22:38:42 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@diazvillanueva Si, si se lo da, quizás muy flojo pero dos veces placa, placa jajajaja",
LinQuestCorp,Sat Apr 20 22:37:30 +0000 2019,33.9201384,-118.3785046,Point,33.9158045,-118.3699205,Del Aire,"We're hiring! Read about our latest job opening here: Remote Sensing Next Gen Ground Systems Engineer, 3693 -… https://t.co/nWxXspi5u7",https://twitter.com/i/web/status/1119731845459922945
dark_side_tv,Mon Apr 22 02:50:50 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@GoldenKnights https://t.co/nqr3Y3lRqF,https://twitter.com/dark_side_tv/status/1120157987346112517/photo/1
lauradabosss,Mon Apr 22 02:47:48 +0000 2019,,,,33.93823585,-118.357262,Lennox,American sniper is a good asss movie,
tmj_lax_itpm1,Sat Apr 20 23:46:06 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"SAIC is hiring in #ElSegundo, CA! Read about our latest #ProjectMgmt job opening via the link in our bio: Launch Acquisition Engineer",
elnono007,Sat Apr 20 23:41:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@EsterMunoz85 A duras penas escribe que más le vas a pedir....,
elnono007,Sat Apr 20 23:40:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@navarromoralesa Una pena que el 80% de los que hay ahora en el PP no pensaron en abandonar su silla cuando Mariano… https://t.co/BxCDNn6yaU,https://twitter.com/i/web/status/1119747792014954497
elnono007,Sat Apr 20 23:36:30 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@IronPatticorti @FrayJosepho @Zoggillo @Yusnaby Si, y la tierra es plana por que no te caes cuando gira.
A estas al… https://t.co/0EqrDCfCyp",https://twitter.com/i/web/status/1119746696475320322
kgordybristol,Sat Apr 20 23:35:51 +0000 2019,33.94617516,-118.3816341,Point,34.0207895,-118.4119065,Los Angeles,State of The City Address for the most volatile city in California!! _cityofinglewood 🙌🏼👏🏼👏🏼👏🏼🏀🏈 All things looking… https://t.co/ripVHQiMvM,https://twitter.com/i/web/status/1119746532272672769
JMD90250,Sun Apr 21 00:00:10 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@helenenothelen Agree. Stars also made a good call by adding Bowness with his experience to his staff as an assista… https://t.co/0b2FzYvIB0,https://twitter.com/i/web/status/1119752651309113344
BILLIVINSCOTTO,Sat Apr 20 23:53:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Y’all wouldn’t believe how this happened y’all gotta checkout my new upload LINK IS RIGHT HERE: https: //youtu.be/l… https://t.co/2hzw0S9jIF,https://twitter.com/i/web/status/1119750895707705344
itspablooo_vgp2,Mon Apr 22 00:19:36 +0000 2019,,,,33.95288088,-118.3648646,LAX Tacos,i do https://t.co/FkXAnrWwMx,https://twitter.com/itspablooo_vgp2/status/1120119928374214656/photo/1
IamTabithaBrown,Mon Apr 22 00:16:59 +0000 2019,33.93550996,-118.3778073,Point,34.0207895,-118.4119065,Los Angeles,"Happy Easter❤️
#Family #HappyEaster #Love @ The Proud Bird Food Bazaar &amp; Events Center https://t.co/jd2bDoQISQ",https://www.instagram.com/p/BwiZIeoHtxA/?utm_source=ig_twitter_share&igshid=1p85x7afmhrhy
scottjblair,Mon Apr 22 00:14:18 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@AdamSchiff Truth sometimes hurts. But very necessary. Hoping foxnews listeners actually listen.,
tmj_lax_itjava,Mon Apr 22 00:12:24 +0000 2019,33.9198416,-118.3901117,Point,33.9166485,-118.400264,El Segundo,"We're hiring! Click to apply: Senior Product Designer - https://t.co/LunDbAhOtg #OpenSource #ElSegundo, CA",http://bit.ly/2XDiitl
gp_pulipaka,Mon Apr 22 00:11:17 +0000 2019,,,,33.945647,-118.404618,Los Angeles International Airport (Lax),"As Project Work Gets Intensified from Monday, Python Library for the CHIP Computer via REST #API's. #BigData… https://t.co/tH42z5U630",https://twitter.com/i/web/status/1120117834426617857
SGS711,Sun Apr 21 23:54:59 +0000 2019,33.93588819,-118.3779493,Point,34.0207895,-118.4119065,Los Angeles,Prison Yard Easter or ..... @ The Proud Bird https://t.co/n3G3WACXqt,https://www.instagram.com/p/BwiWnISnx5N/?utm_source=ig_twitter_share&igshid=1qlnw3e423bns
urboifrend,Sat Apr 20 13:20:44 +0000 2019,,,,,,,@rainbowmnfs mauu,
Suppi817,Sun Apr 21 19:35:24 +0000 2019,33.94350236,-118.4094214,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Tom Bradley International Terminal (TBIT) in Los Angeles, CA https://t.co/BYAoKAd3Vt",https://www.swarmapp.com/c/0VDKrfkZB0m
adamxes,Sun Apr 21 19:31:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,MUST PLAY 420 friendly BYOW WHERE DA STONERZZZ https://t.co/XBdGhEl43P,https://twitter.com/_liano/status/1119863454339256322
SteezJ56,Sun Apr 21 19:30:12 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@C_Riv70 @beansjustfarted 😯,
toohiptom,Sun Apr 21 19:12:13 +0000 2019,33.94346675,-118.4066105,Point,34.0207895,-118.4119065,Los Angeles,A couple of shots of an Air Canada Boeing 787-9 on runway 25R during takeoff at LAX. 📷🛫#LAX… https://t.co/Yqpq86qCs5,https://twitter.com/i/web/status/1120042571504340992
MyNamesGolden,Sun Apr 21 19:09:58 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Clippers Game Halftime show 🤐,
urboifrend,Fri Apr 19 12:08:43 +0000 2019,,,,,,,@rainbowmnfs yo,
urboifrend,Fri Apr 19 12:07:38 +0000 2019,,,,,,,@MeisMaxi jadi ingin dimobil jg 🙏🏻,
urboifrend,Fri Apr 19 11:59:22 +0000 2019,,,,,,,@gagitubar woo iya degem😊,
ralphiki25,Fri Apr 19 11:50:42 +0000 2019,,,,33.945647,-118.404618,Los Angeles International Airport (Lax),The little boy throwing up before boarding my flight is a whole ass mood. #upchuck #throwup #fuckitupfriday,
urboifrend,Fri Apr 19 11:39:55 +0000 2019,,,,,,,"@loveEMELGE @rainbowmnfs iya nih, apa kamu punya jaket 12 warna?",
urboifrend,Fri Apr 19 11:39:18 +0000 2019,,,,,,,"@rainbowmnfs uw pede bgt ya, yuk",
Si,Fri Apr 19 17:48:55 +0000 2019,,,,33.938002,-118.4099806,Westchester - LAX,@simonhamp I think the WiFi acronym is well placed in English dictionaries by now.,
urboifrend,Sat Apr 20 03:19:40 +0000 2019,,,,,,,masih pagi udh emosi hadeh sabar sabar,
BoyGeniusLA,Fri Apr 19 00:11:17 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Gonna have to explain to my daughter one day that one of my favorite artists’ name is ‘TRICK DADDY’ aka ‘DADDY DOLLARS’ @jayglassie,
T09824,Fri Apr 19 00:07:26 +0000 2019,33.94350236,-118.4094214,Point,34.0207895,-118.4119065,Los Angeles,"I'm at Tom Bradley International Terminal (TBIT) - @flylaxairport in Los Angeles, CA https://t.co/ExEpheFFrA",https://www.swarmapp.com/c/jhauD9AtqRc
1AGOFF,Fri Apr 19 00:01:40 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,#freesouljaboy WE BEEN  TOLD YALL WE STARTED THIS DRIPPIN &amp; SPLASHIN I WATCHED THE WORLD COPY MY SWAG @ Lax Interna… https://t.co/A1UT0bTiyr,https://twitter.com/i/web/status/1119028251668766721
1AGOFF,Fri Apr 19 00:00:43 +0000 2019,33.942916,-118.408649,Point,34.0207895,-118.4119065,Los Angeles,#freesouljaboy WE BEDN TOLD YALL WE STARTED THIS DRIPPIN &amp; SPLASHIN I WATCHED THE WORLD COPY MY SWAG @ Lax Internat… https://t.co/7djvSwf37l,https://twitter.com/i/web/status/1119028015072038912
chelseyl8tly,Thu Apr 18 23:59:47 +0000 2019,33.92251,-118.41627,Point,33.9166485,-118.400264,El Segundo,i spent most of my time at the gym yesterday admiring all of the tattoos surrounding me • I’ve never seen one that… https://t.co/F9P5omngrE,https://twitter.com/i/web/status/1119027777867358208
luchaotaku,Thu Apr 18 23:58:10 +0000 2019,,,,33.9166485,-118.400264,El Segundo,The Wrestle-1 tryouts will take place in Los Angeles on Sat June 15 at @DojoInoki.  Thanks again to @FiteTV… https://t.co/eGdrwfe25m,https://twitter.com/i/web/status/1119027372802625538
dnbkat,Thu Apr 18 23:56:24 +0000 2019,,,,33.9166485,-118.400264,El Segundo,my life around you is fun 💘 https://t.co/BISn5Acgi3,https://twitter.com/dnbkat/status/1119026928646647808/video/1
zoeemoney,Thu Apr 18 23:52:32 +0000 2019,,,,33.9166485,-118.400264,El Segundo,P.O.O.R= Passing Over Opportunities Repeatedly,
tmj_cao_banking,Thu Apr 18 23:50:31 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this #Banking job in #ElSegundo, CA? Click the link in our bio to see it and more. Loa… https://t.co/kr1LQl1k9B",https://twitter.com/i/web/status/1119025445364617216
LTL_ARTICHOKE1,Thu Apr 18 23:48:59 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@pattystuckmeyer @curtsmith Cool! I grew up in Colorado Springs then moved to PV before junior high. I went to Mala… https://t.co/FwY0RbjAy0,https://twitter.com/i/web/status/1119025061409611776
OsmondRand,Thu Apr 18 23:46:00 +0000 2019,33.94623,-118.38267,Point,34.0207895,-118.4119065,Los Angeles,SHOP NOW#LACEFRONTAL #CLOSURE #40inches #boldholdextremecream #LUXURYHAIR #THECUTLIFE #EXTENSIONS  #KIMKARDASHIAN… https://t.co/gqpb9aJej1,https://twitter.com/i/web/status/1119024308997648384
urboifrend,Sun Apr 21 09:29:46 +0000 2019,,,,,,,@plastiqueetiara @rainbowmnfs gatal kau,
distortedd_,Mon Apr 22 05:11:22 +0000 2019,,,,33.9166485,-118.400264,El Segundo,I suffered years of abuse .. that I kept to myself. Save your pity I don’t want it,
urboifrend,Sat Apr 20 05:43:31 +0000 2019,,,,,,,@zaysrl iya aku mah bahagia bgt liat mereka berfantasi,
urboifrend,Sat Apr 20 05:39:50 +0000 2019,,,,,,,@zaysrl hahahahahhaha,
urboifrend,Sat Apr 20 05:39:12 +0000 2019,,,,,,,@seaworld___ setuju banget :),
Patila_Rossi,Sat Apr 20 05:31:44 +0000 2019,33.92222222,-118.4341667,Point,33.938002,-118.4099806,Westchester - LAX,"New experiences... amazing times! 
Thank you KAPLAN!! kaplanwestwood en Dockweiler State Beach https://t.co/GrIu4rzITe",https://www.instagram.com/p/BwdzjXkhc_h/?utm_source=ig_twitter_share&igshid=10nlah4vqtey7
urboifrend,Fri Apr 19 03:38:49 +0000 2019,,,,,,,"gitu ya kalo udah bawa perasaan, harga diri ga dipikirin 😊",
italianreckoner,Fri Apr 19 03:33:43 +0000 2019,,,,33.94389398,-118.4050226,Los Angeles International Airport (LAX),"Crikey mate, we’re off to Straya! 

✈️ 🇦🇺 🐨 https://t.co/KfccVKmJPM",https://twitter.com/italianreckoner/status/1119081617312477185/photo/1
urboifrend,Fri Apr 19 03:28:52 +0000 2019,,,,,,,"today's stats : 46 new followers, 29 new unfollowers, 131 non-followers. found via https://t.co/puX7UHYkUT",http://whounfollowedme.org
cajodi,Fri Apr 19 03:26:47 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@realDonaldTrump @TuckerCarlson McGahn: Crazy sh1t,
cajodi,Fri Apr 19 03:24:49 +0000 2019,,,,33.9166485,-118.400264,El Segundo,"@realDonaldTrump LOL 😂 No! 
Just give her a one of those ridiculous coins with you and your boyfriend Kim on it. https://t.co/4xZYAdTq1j",https://twitter.com/cajodi/status/1119079375578849281/photo/1
FAFO_MADRID,Sun Apr 21 17:20:13 +0000 2019,33.9213,-118.406,Point,33.9166485,-118.400264,El Segundo,"#attheoffice #elsegundo #california #socal #cali #losangeles #la #vivela @ El Segundo, California https://t.co/X60zNogVSr",https://www.instagram.com/fafo_socal/p/Bwhpbvsn7PN/?utm_source=ig_twitter_share&igshid=xbbggwwweu7z
scottjblair,Sun Apr 21 23:53:36 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@seminolematty @TIME ??? What part is “deception”?,
IndivisibleCA43,Sun Apr 21 23:53:19 +0000 2019,,,,,,,Boycott Jimmy John's https://t.co/w6E5Yl7JkC,https://twitter.com/jennyyangtv/status/1119961646070489088
scottjblair,Sun Apr 21 23:52:37 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@realDonaldTrump Which crime are we talking about?,
scottjblair,Sun Apr 21 23:51:31 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@ChatByCC @realDonaldTrump A million eh? Name a few.,
tmj_lax_itpm1,Sun Apr 21 23:47:14 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this job? Launch Budget Engineer - https://t.co/5N89fPZArs #ProjectMgmt #ElSegundo, CA",http://bit.ly/2XB5V0N
tmj_CA_hr,Sun Apr 21 23:46:52 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"Career tip for landing jobs like ""Vendor Manager"" in #ElSegundo, CA. Go on informational interviews. The best way t… https://t.co/Jf0doObIl1",https://twitter.com/i/web/status/1120111691440615424
tmj_lax_it,Sun Apr 21 23:45:41 +0000 2019,33.9150066,-118.4046264,Point,33.9166485,-118.400264,El Segundo,"This #IT job might be a great fit for you. Click the link in our bio to see it and more. Cyber Sec Analyst Principal at SAIC #ElSegundo, CA",
tmj_lax_adv,Sun Apr 21 23:40:10 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Don't be shy. Score a job like ""Communications Engineer, Mid"" at Booz Allen Hamilton by asking for referrals. It's… https://t.co/l9jNY4m0pX",https://twitter.com/i/web/status/1120110005972131840
tmj_CAO_adm,Sun Apr 21 23:33:02 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"Can you recommend anyone for this #IT job in El Segundo, CA? Click the link in our bio to see it and more. Systems… https://t.co/ijKWwF83Df",https://twitter.com/i/web/status/1120108210860412929
Marylandfanatic,Sun Apr 21 23:32:33 +0000 2019,,,,33.9556062,-118.4463501,Playa del Rey,"Easter Eggs getting dyed over here. 
🐰🐰🐰🐰🥚🥚🥚🥚
#HoppyEaster
#DanyB",
ThatCoolBlkNerd,Mon Apr 22 01:10:53 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Bruh Danny power hungry as shit I think @TheMsIntrovert is right!!! #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:09:10 +0000 2019,,,,33.9166485,-118.400264,El Segundo,“Warden of the North” 😭😭😭😭😭 #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:07:52 +0000 2019,,,,33.9166485,-118.400264,El Segundo,There is my girl Brienne #DemThrones,
ThatCoolBlkNerd,Mon Apr 22 01:07:30 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Bran is back that wasn’t the three eyed raven talking #DemThrones,
gp_pulipaka,Mon Apr 22 01:06:13 +0000 2019,,,,33.94235863,-118.3995885,Gate 70A,#MachineLearning to Detect Obstructive Sleep Apnea in Children. Are We There Yet? #BigData #Analytics #DataScience… https://t.co/RLcyhVOlVw,https://twitter.com/i/web/status/1120131659918000128
ThatCoolBlkNerd,Mon Apr 22 01:05:55 +0000 2019,,,,33.9166485,-118.400264,El Segundo,Jamie in the principles office #DemThrones,
tmj_lax_itdb,Fri Apr 19 21:22:03 +0000 2019,33.9191799,-118.4164652,Point,33.9166485,-118.400264,El Segundo,"AT&amp;T is hiring in #ElSegundo, CA! Read about our latest #Database job opening via the link in our bio: Senior, Mark… https://t.co/mKS3zuF6WT",https://twitter.com/i/web/status/1119350472005939201
Kathryngood4u,Fri Apr 19 21:18:39 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@realDonaldTrump You should never happen to us again.,
yflores,Fri Apr 19 21:18:34 +0000 2019,,,,33.9166485,-118.400264,El Segundo,We did!!! 😂😂😂 https://t.co/pIWipThlwy,https://twitter.com/jeromercampbell/status/1119277989081038848
tmj_lax_eng,Fri Apr 19 21:16:17 +0000 2019,33.919045,-118.3901242,Point,33.9166485,-118.400264,El Segundo,"Join the LinQuest Corporation team! See our latest job opening here: https://t.co/upGG5hYQch #Engineering #ElSegundo, CA",http://bit.ly/2XuCAEX
scottjblair,Mon Apr 22 00:25:18 +0000 2019,,,,33.9166485,-118.400264,El Segundo,@FoxNewsSunday @RudyGiuliani Nice. Well done Chris.,
